county_id,county,state,state_abbr,division,region,recs_2009_reportable_domain,state_fips,county_fips
2324,Fulton,Indiana,IN,East North Central,Midwest,7,18,049
197,Faulk,South Dakota,SD,West North Central,Midwest,10,46,049
587,Deuel,Nebraska,NE,West North Central,Midwest,11,31,049
553,Grand,Colorado,CO,Mountain,West,22,8,049
2289,Gladwin,Michigan,MI,East North Central,Midwest,8,26,051
2382,Fulton,Ohio,OH,East North Central,Midwest,7,39,051
195,McIntosh,North Dakota,ND,West North Central,Midwest,10,38,051
2413,Bay,Michigan,MI,East North Central,Midwest,8,26,017
127,Liberty,Montana,MT,Mountain,West,23,30,051
239,Grant,South Dakota,SD,West North Central,Midwest,10,46,051
233,Grant,Minnesota,MN,West North Central,Midwest,10,27,051
1104,Davis,Iowa,IA,West North Central,Midwest,10,19,051
2962,Livingston,New York,NY,Middle Atlantic,Northeast,3,36,051
2469,Fayette,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,051
2763,Cumberland,North Carolina,NC,South Atlantic,South,16,37,051
1454,Burleson,Texas,TX,West South Central,South,21,48,051
333,Mono,California,CA,Pacific,West,26,6,051
2445,Marshall,West Virginia,WV,South Atlantic,South,14,54,051
272,Iron,Wisconsin,WI,East North Central,Midwest,9,55,051
517,Jefferson,Idaho,ID,Mountain,West,23,16,051
2138,Franklin,Tennessee,TN,East South Central,South,19,47,051
52,Multnomah,Oregon,OR,Pacific,West,27,41,051
426,Sierra,New Mexico,NM,Mountain,West,25,35,051
2760,Horry,South Carolina,SC,South Atlantic,South,16,45,051
742,Grant,Oklahoma,OK,West South Central,South,20,40,053
746,Ellsworth,Kansas,KS,West North Central,Midwest,11,20,053
1252,Cooper,Missouri,MO,West North Central,Midwest,12,29,053
2220,Ford,Illinois,IL,East North Central,Midwest,6,17,053
2354,Grant,Indiana,IN,East North Central,Midwest,7,18,053
996,Decatur,Iowa,IA,West North Central,Midwest,10,19,053
409,Washington,Utah,UT,Mountain,West,23,49,053
1292,Grant,Arkansas,AR,West South Central,South,20,5,053
57,Pierce,Washington,WA,Pacific,West,27,53,053
1486,Jefferson Davis,Louisiana,LA,West South Central,South,20,22,053
492,Hinsdale,Colorado,CO,Mountain,West,22,8,053
866,Gregory,South Dakota,SD,West North Central,Midwest,10,46,053
2980,Madison,New York,NY,Middle Atlantic,Northeast,3,36,053
2795,Currituck,North Carolina,NC,South Atlantic,South,16,37,053
2615,Mason,West Virginia,WV,South Atlantic,South,14,54,053
1081,Jackson,Wisconsin,WI,East North Central,Midwest,9,55,053
2092,Clinton,Kentucky,KY,East South Central,South,18,21,053
3114,Gogebic,Michigan,MI,East North Central,Midwest,8,26,053
603,Socorro,New Mexico,NM,Mountain,West,25,35,053
258,Hennepin,Minnesota,MN,West North Central,Midwest,10,27,053
394,Jerome,Idaho,ID,Mountain,West,23,16,053
1270,Crawford,Missouri,MO,West North Central,Midwest,12,29,055
711,Finney,Kansas,KS,West North Central,Midwest,11,20,055
1879,Charlotte,Florida,FL,South Atlantic,South,17,12,015
1891,Miami-Dade,Florida,FL,South Atlantic,South,17,12,086
1089,Delaware,Iowa,IA,West North Central,Midwest,10,19,055
1060,Houston,Minnesota,MN,West North Central,Midwest,10,27,055
2056,Greene,Indiana,IN,East North Central,Midwest,7,18,055
2915,Franklin,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,055
1894,Highlands,Florida,FL,South Atlantic,South,17,12,055
1591,Lafayette,Louisiana,LA,West South Central,South,20,22,055
1447,Caldwell,Texas,TX,West South Central,South,21,48,055
2112,Etowah,Alabama,AL,East South Central,South,18,1,055
2026,Crittenden,Kentucky,KY,East South Central,South,18,21,055
2963,Monroe,New York,NY,Middle Atlantic,Northeast,3,36,055
158,McCone,Montana,MT,Mountain,West,23,30,055
322,Napa,California,CA,Pacific,West,26,6,055
1226,Dade,Missouri,MO,West North Central,Midwest,12,29,057
732,Ford,Kansas,KS,West North Central,Midwest,11,20,057
1951,Itawamba,Mississippi,MS,East South Central,South,18,28,057
1662,Fayette,Alabama,AL,East South Central,South,18,1,057
2295,Gratiot,Michigan,MI,East North Central,Midwest,8,26,057
2040,Butler,Kentucky,KY,East South Central,South,18,21,031
887,Hamlin,South Dakota,SD,West North Central,Midwest,10,46,057
252,Hubbard,Minnesota,MN,West North Central,Midwest,10,27,057
596,Dundy,Nebraska,NE,West North Central,Midwest,11,31,057
2832,Brunswick,Virginia,VA,South Atlantic,South,13,51,025
1189,Newton,Missouri,MO,West North Central,Midwest,12,29,145
2758,Dillon,South Carolina,SC,South Atlantic,South,16,45,033
2300,Hamilton,Indiana,IN,East North Central,Midwest,7,18,057
673,Tillman,Oklahoma,OK,West South Central,South,20,40,141
1873,Barnwell,South Carolina,SC,South Atlantic,South,16,45,011
1874,Calhoun,South Carolina,SC,South Atlantic,South,16,45,017
1506,Gregg,Texas,TX,West South Central,South,21,48,183
1553,Union,Louisiana,LA,West South Central,South,20,22,111
1859,Charleston,South Carolina,SC,South Atlantic,South,16,45,019
1846,Jeff Davis,Georgia,GA,South Atlantic,South,15,13,161
569,Haakon,South Dakota,SD,West North Central,Midwest,10,46,055
2946,Berks,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,011
1773,Gilchrist,Florida,FL,South Atlantic,South,17,12,041
1885,Pinellas,Florida,FL,South Atlantic,South,17,12,103
17,Maui,Hawaii,HI,Pacific,West,27,15,009
432,Terrell,Texas,TX,West South Central,South,21,48,443
1897,Okeechobee,Florida,FL,South Atlantic,South,17,12,093
2395,Erie,Ohio,OH,East North Central,Midwest,7,39,043
2259,Washington,Wisconsin,WI,East North Central,Midwest,9,55,131
1125,Knox,Illinois,IL,East North Central,Midwest,6,17,095
1450,Travis,Texas,TX,West South Central,South,21,48,453
1258,Jersey,Illinois,IL,East North Central,Midwest,6,17,083
761,Riley,Kansas,KS,West North Central,Midwest,11,20,161
773,Osage,Oklahoma,OK,West South Central,South,20,40,113
1216,Benton,Missouri,MO,West North Central,Midwest,12,29,015
635,Otero,Colorado,CO,Mountain,West,22,8,089
681,Harmon,Oklahoma,OK,West South Central,South,20,40,057
1227,Dallas,Missouri,MO,West North Central,Midwest,12,29,059
1390,Callahan,Texas,TX,West South Central,South,21,48,059
1204,Franklin,Kansas,KS,West North Central,Midwest,11,20,059
1022,Dickinson,Iowa,IA,West North Central,Midwest,10,19,059
2335,Hillsdale,Michigan,MI,East North Central,Midwest,8,26,059
2311,Hancock,Indiana,IN,East North Central,Midwest,7,18,059
847,Hand,South Dakota,SD,West North Central,Midwest,10,46,059
1947,Franklin,Alabama,AL,East South Central,South,18,1,059
259,Isanti,Minnesota,MN,West North Central,Midwest,10,27,059
178,Morton,North Dakota,ND,West North Central,Midwest,10,38,059
1183,Hot Spring,Arkansas,AR,West South Central,South,20,5,059
2629,Mingo,West Virginia,WV,South Atlantic,South,14,54,059
2470,Greene,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,059
3042,Nassau,New York,NY,Middle Atlantic,Northeast,3,36,059
2439,Guernsey,Ohio,OH,East North Central,Midwest,7,39,059
2262,Kenosha,Wisconsin,WI,East North Central,Midwest,9,55,059
1626,Jackson,Mississippi,MS,East South Central,South,18,28,059
139,Meagher,Montana,MT,Mountain,West,23,30,059
2736,Davie,North Carolina,NC,South Atlantic,South,16,37,059
70,Skamania,Washington,WA,Pacific,West,27,53,059
27,Bristol Bay,Alaska,AK,Pacific,West,27,2,060
1636,Jasper,Mississippi,MS,East South Central,South,18,28,061
632,Kiowa,Colorado,CO,Mountain,West,22,8,061
1090,Dubuque,Iowa,IA,West North Central,Midwest,10,19,061
879,Hanson,South Dakota,SD,West North Central,Midwest,10,46,061
844,Franklin,Nebraska,NE,West North Central,Midwest,11,31,061
999,Daviess,Missouri,MO,West North Central,Midwest,12,29,061
1709,Geneva,Alabama,AL,East South Central,South,18,1,061
2048,Edmonson,Kentucky,KY,East South Central,South,18,21,061
2062,Harrison,Indiana,IN,East North Central,Midwest,7,18,061
2924,Huntingdon,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,061
2474,Monongalia,West Virginia,WV,South Atlantic,South,14,54,061
3043,New York,New York,NY,Middle Atlantic,Northeast,3,36,061
49,Snohomish,Washington,WA,Pacific,West,27,53,061
94,Union,Oregon,OR,Pacific,West,27,41,061
256,Itasca,Minnesota,MN,West North Central,Midwest,10,27,061
2848,Fauquier,Virginia,VA,South Atlantic,South,13,51,061
1333,Cameron,Texas,TX,West South Central,South,21,48,061
2037,Hamilton,Ohio,OH,East North Central,Midwest,7,39,061
3122,Houghton,Michigan,MI,East North Central,Midwest,8,26,061
104,Mineral,Montana,MT,Mountain,West,23,30,061
633,Kit Carson,Colorado,CO,Mountain,West,22,8,063
395,Lincoln,Idaho,ID,Mountain,West,23,16,063
1026,Jackson,Minnesota,MN,West North Central,Midwest,10,27,063
1012,Emmet,Iowa,IA,West North Central,Midwest,10,19,063
712,Gove,Kansas,KS,West North Central,Midwest,11,20,063
2387,Hancock,Ohio,OH,East North Central,Midwest,7,39,063
215,Nelson,North Dakota,ND,West North Central,Midwest,10,38,063
822,Frontier,Nebraska,NE,West North Central,Midwest,11,31,063
966,DeKalb,Missouri,MO,West North Central,Midwest,12,29,063
1611,Niagara,New York,NY,Middle Atlantic,Northeast,3,36,063
359,Plumas,California,CA,Pacific,West,26,6,063
1570,Jefferson,Mississippi,MS,East South Central,South,18,28,063
807,Hughes,Oklahoma,OK,West South Central,South,20,40,063
2484,Hamblen,Tennessee,TN,East South Central,South,19,47,063
170,Harding,South Dakota,SD,West North Central,Midwest,10,46,063
2655,Floyd,Virginia,VA,South Atlantic,South,13,51,063
91,Spokane,Washington,WA,Pacific,West,27,53,063
1600,Livingston,Louisiana,LA,West South Central,South,20,22,063
656,Carson,Texas,TX,West South Central,South,21,48,065
1995,Hamilton,Illinois,IL,East North Central,Midwest,6,17,065
1056,Fayette,Iowa,IA,West North Central,Midwest,10,19,065
473,Apache,Arizona,AZ,Mountain,West,24,4,001
2237,Adams,Wisconsin,WI,East North Central,Midwest,9,55,001
721,Graham,Kansas,KS,West North Central,Midwest,11,20,065
111,Cook,Minnesota,MN,West North Central,Midwest,10,27,031
1061,Lafayette,Wisconsin,WI,East North Central,Midwest,9,55,065
2347,Henry,Indiana,IN,East North Central,Midwest,7,18,065
2374,Hardin,Ohio,OH,East North Central,Midwest,7,39,065
260,Kanabec,Minnesota,MN,West North Central,Midwest,10,27,065
815,Furnas,Nebraska,NE,West North Central,Midwest,11,31,065
168,Oliver,North Dakota,ND,West North Central,Midwest,10,38,065
621,Lake,Colorado,CO,Mountain,West,22,8,065
69,Wasco,Oregon,OR,Pacific,West,27,41,065
41,Stevens,Washington,WA,Pacific,West,27,53,065
2210,Grundy,Illinois,IL,East North Central,Midwest,6,17,063
2766,Edgecombe,North Carolina,NC,South Atlantic,South,16,37,065
1637,Jones,Mississippi,MS,East South Central,South,18,28,067
2440,Harrison,Ohio,OH,East North Central,Midwest,7,39,067
1066,Floyd,Iowa,IA,West North Central,Midwest,10,19,067
880,Hutchinson,South Dakota,SD,West North Central,Midwest,10,46,067
3117,Langlade,Wisconsin,WI,East North Central,Midwest,9,55,067
2301,Howard,Indiana,IN,East North Central,Midwest,7,18,067
2272,Ionia,Michigan,MI,East North Central,Midwest,8,26,067
244,Kandiyohi,Minnesota,MN,West North Central,Midwest,10,27,067
949,Gage,Nebraska,NE,West North Central,Midwest,11,31,067
2101,Fayette,Kentucky,KY,East South Central,South,18,21,067
2925,Juniata,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,067
58,Thurston,Washington,WA,Pacific,West,27,53,067
493,La Plata,Colorado,CO,Mountain,West,22,8,067
2485,Hancock,Tennessee,TN,East South Central,South,19,47,067
141,Park,Montana,MT,Mountain,West,23,30,067
642,Grant,Kansas,KS,West North Central,Midwest,11,20,067
808,Johnston,Oklahoma,OK,West South Central,South,20,40,069
2022,Hardin,Illinois,IL,East North Central,Midwest,6,17,069
666,Castro,Texas,TX,West South Central,South,21,48,069
705,Gray,Kansas,KS,West North Central,Midwest,11,20,069
2437,Ohio,West Virginia,WV,South Atlantic,South,14,54,069
67,Wahkiakum,Washington,WA,Pacific,West,27,53,069
1052,Franklin,Iowa,IA,West North Central,Midwest,10,19,069
3118,Lincoln,Wisconsin,WI,East North Central,Midwest,9,55,069
2331,Huntington,Indiana,IN,East North Central,Midwest,7,18,069
2383,Henry,Ohio,OH,East North Central,Midwest,7,39,069
849,Hyde,South Dakota,SD,West North Central,Midwest,10,46,069
1758,Brooks,Georgia,GA,South Atlantic,South,15,13,027
1755,Leon,Florida,FL,South Atlantic,South,17,12,073
1657,Kemper,Mississippi,MS,East South Central,South,18,28,069
1596,Ascension,Louisiana,LA,West South Central,South,20,22,005
1598,East Baton Rouge,Louisiana,LA,West South Central,South,20,22,033
1579,East Feliciana,Louisiana,LA,West South Central,South,20,22,037
1580,Evangeline,Louisiana,LA,West South Central,South,20,22,039
1733,Holmes,Florida,FL,South Atlantic,South,17,12,059
1582,Pointe Coupee,Louisiana,LA,West South Central,South,20,22,077
1735,Okaloosa,Florida,FL,South Atlantic,South,17,12,091
1736,Santa Rosa,Florida,FL,South Atlantic,South,17,12,113
1353,Llano,Texas,TX,West South Central,South,21,48,299
204,Pierce,North Dakota,ND,West North Central,Midwest,10,38,069
588,Garden,Nebraska,NE,West North Central,Midwest,11,31,069
1930,Hardeman,Tennessee,TN,East South Central,South,19,47,069
2964,Ontario,New York,NY,Middle Atlantic,Northeast,3,36,069
3024,Lackawanna,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,069
208,Kittson,Minnesota,MN,West North Central,Midwest,10,27,069
2780,Franklin,North Carolina,NC,South Atlantic,South,16,37,069
2839,Frederick,Virginia,VA,South Atlantic,South,13,51,069
148,Petroleum,Montana,MT,Mountain,West,23,30,069
637,Greeley,Kansas,KS,West North Central,Midwest,11,20,071
828,Garfield,Nebraska,NE,West North Central,Midwest,11,31,071
1129,Henderson,Illinois,IL,East North Central,Midwest,6,17,071
3033,Orange,New York,NY,Middle Atlantic,Northeast,3,36,071
84,Walla Walla,Washington,WA,Pacific,West,27,53,071
2731,Gaston,North Carolina,NC,South Atlantic,South,16,37,071
1787,Colquitt,Georgia,GA,South Atlantic,South,15,13,071
112,Koochiching,Minnesota,MN,West North Central,Midwest,10,27,071
577,Jackson,South Dakota,SD,West North Central,Midwest,10,46,071
743,Kay,Oklahoma,OK,West South Central,South,20,40,071
1470,Chambers,Texas,TX,West South Central,South,21,48,071
757,Greenwood,Kansas,KS,West North Central,Midwest,11,20,073
2456,Lawrence,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,073
978,Greene,Iowa,IA,West North Central,Midwest,10,19,073
2316,Jasper,Indiana,IN,East North Central,Midwest,7,18,073
2290,Isabella,Michigan,MI,East North Central,Midwest,8,26,073
2402,Hocking,Ohio,OH,East North Central,Midwest,7,39,073
867,Jerauld,South Dakota,SD,West North Central,Midwest,10,46,073
222,Ransom,North Dakota,ND,West North Central,Midwest,10,38,073
823,Gosper,Nebraska,NE,West North Central,Midwest,11,31,073
1644,Lamar,Mississippi,MS,East South Central,South,18,28,073
1984,Montgomery,Illinois,IL,East North Central,Midwest,6,17,135
792,Kingfisher,Oklahoma,OK,West South Central,South,20,40,073
2079,Franklin,Kentucky,KY,East South Central,South,18,21,073
1124,Henry,Illinois,IL,East North Central,Midwest,6,17,073
414,San Diego,California,CA,Pacific,West,26,6,073
2666,Pleasants,West Virginia,WV,South Atlantic,South,14,54,073
234,Lac qui Parle,Minnesota,MN,West North Central,Midwest,10,27,073
2789,Gates,North Carolina,NC,South Atlantic,South,16,37,073
2887,Gloucester,Virginia,VA,South Atlantic,South,13,51,073
1834,Columbia,Georgia,GA,South Atlantic,South,15,13,073
1638,Lauderdale,Mississippi,MS,East South Central,South,18,28,075
643,Hamilton,Kansas,KS,West North Central,Midwest,11,20,075
2947,Lebanon,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,075
2403,Holmes,Ohio,OH,East North Central,Midwest,7,39,075
1948,Lamar,Alabama,AL,East South Central,South,18,1,075
1067,Grundy,Iowa,IA,West North Central,Midwest,10,19,075
674,Childress,Texas,TX,West South Central,South,21,48,075
2183,Iroquois,Illinois,IL,East North Central,Midwest,6,17,075
2355,Jay,Indiana,IN,East North Central,Midwest,7,18,075
2296,Jackson,Michigan,MI,East North Central,Midwest,8,26,075
121,Renville,North Dakota,ND,West North Central,Midwest,10,38,075
578,Logan,Colorado,CO,Mountain,West,22,8,075
2904,Somerset,Maryland,MD,South Atlantic,South,14,24,039
2905,Wicomico,Maryland,MD,South Atlantic,South,14,24,045
965,Clinton,Missouri,MO,West North Central,Midwest,12,29,049
2818,Fluvanna,Virginia,VA,South Atlantic,South,13,51,065
2822,Charlottesville,Virginia,VA,South Atlantic,South,13,51,540
2812,Fredericksburg,Virginia,VA,South Atlantic,South,13,51,630
589,Grant,Nebraska,NE,West North Central,Midwest,11,31,075
972,Gentry,Missouri,MO,West North Central,Midwest,12,29,075
737,Harper,Kansas,KS,West North Central,Midwest,11,20,077
985,Guthrie,Iowa,IA,West North Central,Midwest,10,19,077
2240,Marquette,Wisconsin,WI,East North Central,Midwest,9,55,077
2266,Kalamazoo,Michigan,MI,East North Central,Midwest,8,26,077
2396,Huron,Ohio,OH,East North Central,Midwest,7,39,077
888,Kingsbury,South Dakota,SD,West North Central,Midwest,10,46,077
829,Greeley,Nebraska,NE,West North Central,Midwest,11,31,077
1575,Lawrence,Mississippi,MS,East South Central,South,18,28,077
1151,Latimer,Oklahoma,OK,West South Central,South,20,40,077
483,Mesa,Colorado,CO,Mountain,West,22,8,077
327,San Joaquin,California,CA,Pacific,West,26,6,077
3012,Lehigh,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,077
2248,Menominee,Wisconsin,WI,East North Central,Midwest,9,55,078
1036,Le Sueur,Minnesota,MN,West North Central,Midwest,10,27,079
1285,Lincoln,Arkansas,AR,West South Central,South,20,5,079
494,Mineral,Colorado,CO,Mountain,West,22,8,079
752,Harvey,Kansas,KS,West North Central,Midwest,11,20,079
1041,Hamilton,Iowa,IA,West North Central,Midwest,10,19,079
889,Lake,South Dakota,SD,West North Central,Midwest,10,46,079
2002,Jasper,Illinois,IL,East North Central,Midwest,6,17,079
1000,Grundy,Missouri,MO,West North Central,Midwest,12,29,079
2281,Kalkaska,Michigan,MI,East North Central,Midwest,8,26,079
2609,Jackson,Ohio,OH,East North Central,Midwest,7,39,079
206,Rolette,North Dakota,ND,West North Central,Midwest,10,38,079
1653,Leake,Mississippi,MS,East South Central,South,18,28,079
360,Sierra,California,CA,Pacific,West,26,6,091
1602,St. James,Louisiana,LA,West South Central,South,20,22,093
839,Hall,Nebraska,NE,West North Central,Midwest,11,31,079
443,Cochran,Texas,TX,West South Central,South,21,48,079
160,Prairie,Montana,MT,Mountain,West,23,30,079
2840,Greene,Virginia,VA,South Atlantic,South,13,51,079
2616,Putnam,West Virginia,WV,South Atlantic,South,14,54,079
3034,Putnam,New York,NY,Middle Atlantic,Northeast,3,36,079
1907,Henry,Tennessee,TN,East South Central,South,19,47,079
2031,Jennings,Indiana,IN,East North Central,Midwest,7,18,079
1545,Rapides,Louisiana,LA,West South Central,South,20,22,079
2256,Milwaukee,Wisconsin,WI,East North Central,Midwest,9,55,079
2776,Greene,North Carolina,NC,South Atlantic,South,16,37,079
706,Haskell,Kansas,KS,West North Central,Midwest,11,20,081
1989,Jefferson,Illinois,IL,East North Central,Midwest,6,17,081
1371,Coke,Texas,TX,West South Central,South,21,48,081
1042,Hancock,Iowa,IA,West North Central,Midwest,10,19,081
1001,Harrison,Missouri,MO,West North Central,Midwest,12,29,081
2312,Johnson,Indiana,IN,East North Central,Midwest,7,18,081
894,Lincoln,Minnesota,MN,West North Central,Midwest,10,27,081
223,Sargent,North Dakota,ND,West North Central,Midwest,10,38,081
531,Moffat,Colorado,CO,Mountain,West,22,8,081
529,Teton,Idaho,ID,Mountain,West,23,16,081
2652,Raleigh,West Virginia,WV,South Atlantic,South,14,54,081
930,Hamilton,Nebraska,NE,West North Central,Midwest,11,31,081
